DATE,PRODUCT_ID,SELLING_PRICE,COST_PRICE,COMPETITOR_PRICE,SALES,IS_PROMOTION,QUANTITY,CATEGORY,SUBCATEGORY,BRAND,PRODUCT_NAME,DAY_OF_WEEK,MONTH,SEASON,IS_HOLIDAY,IS_WEEKEND
2020-04-04,85,159.71417580,61.838764850,144.33645150,169776.1689000,0,836,Bakery,Bread,SweetCrust,SweetCrust Homestyle Pita,Saturday,April,Spring,0,1
2020-04-04,86,478.71434320,261.677935700,441.23487120,488288.6301000,0,726,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Flatbread,Saturday,April,Spring,0,1
2020-04-04,87,67.97929889,54.189305810,68.66482425,112165.8432000,0,1795,Cleaning,Wipes,GermBuster,GermBuster Intense Pad,Saturday,April,Spring,0,1
2020-04-04,88,492.56881040,178.684859100,468.48854870,1215659.8240000,0,528,Beverages,Water,QuenchWell,QuenchWell Bold Filtered,Saturday,April,Spring,0,1
2020-04-04,89,179.96987240,101.311326100,196.31634330,397373.4781000,0,770,Dairy,Milk,DairyPeak,DairyPeak Premium Non-Dairy,Saturday,April,Spring,0,1
2020-04-04,90,469.97262710,370.579449900,503.12127540,1099735.9480000,0,291,Meat,Chicken,PrimeCut,PrimeCut Premium Wings,Saturday,April,Spring,0,1
2020-04-04,91,325.12808020,246.485358100,323.15493600,167115.8332000,0,524,Beverages,Juices,QuenchWell,QuenchWell Zesty Nectar,Saturday,April,Spring,0,1
2020-04-04,92,433.28529470,157.570579600,449.85318140,45928.2412400,0,425,Personal Care,Shampoo,FreshAura,FreshAura Balancing Rinse,Saturday,April,Spring,0,1
2020-04-04,93,513.79842570,357.562252700,474.35824040,1282440.8700000,0,602,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Saturday,April,Spring,0,1
2020-04-04,94,163.93671370,67.846963440,156.63349570,375415.0743000,0,514,Snacks,Chips,NibbleNest,NibbleNest Spicy Stacks,Saturday,April,Spring,0,1
2020-04-04,95,483.57648820,253.855269800,485.82743680,1180893.7840000,0,251,Snacks,Nuts,NibbleNest,NibbleNest Savory Mix,Saturday,April,Spring,0,1
2020-04-04,96,209.27091160,145.882972200,224.98194320,303861.3637000,0,1264,Dairy,Cheese,CreamyPath,CreamyPath Premium Wheel,Saturday,April,Spring,0,1
2020-04-04,97,207.86926600,133.271986500,204.74260940,252769.0274000,0,948,Bakery,Cakes,SweetCrust,SweetCrust Fresh Pound,Saturday,April,Spring,0,1
2020-04-04,98,191.65477640,135.714789600,191.13443560,253367.6145000,0,64,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Saturday,April,Spring,0,1
2020-04-04,99,282.18577390,230.500223000,309.11279400,568604.3345000,0,176,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Saturday,April,Spring,0,1
2020-04-04,100,88.79700620,68.247885290,81.98832470,215510.3340000,0,51,Snacks,Nuts,CrunchTime,CrunchTime Sweet Selection,Saturday,April,Spring,0,1
2020-04-05,1,413.47193350,163.617526500,450.25688260,598707.3597000,0,196,Bakery,Bread,GoldenLoaf,GoldenLoaf Rich Pita,Sunday,April,Spring,0,1
2020-04-05,2,47.34771058,23.661137230,46.02210101,41192.5082000,0,197,Bakery,Cakes,BakeHouse,BakeHouse Fresh Pound,Sunday,April,Spring,0,1
2020-04-05,3,49.82364151,24.910665020,51.57532235,156745.1762000,0,694,Beverages,Soft Drinks,QuenchWell,QuenchWell Sparkling Soda,Sunday,April,Spring,0,1
2020-04-05,4,194.34794100,142.583605000,206.04850580,77739.1764000,0,1114,Cleaning,Wipes,ShineGuard,ShineGuard Mega Pad,Sunday,April,Spring,0,1
2020-04-05,5,517.74928390,316.938574900,504.02101870,928842.2154000,0,877,Cleaning,Disinfectants,GermBuster,GermBuster Total Gel,Sunday,April,Spring,0,1
2020-04-05,6,343.25527950,236.147287000,347.15776760,747609.9988000,0,650,Snacks,Chips,NibbleNest,NibbleNest Fiery Bites,Sunday,April,Spring,0,1
2020-04-05,7,372.45615970,203.320429100,351.97331190,90506.8468100,0,586,Personal Care,Shampoo,GlowMist,GlowMist Gentle Rinse,Sunday,April,Spring,0,1
2020-04-05,8,203.37140550,71.482751750,207.78447910,160256.6675000,0,807,Cereals,Granola,MorningCrunch,MorningCrunch Multi-Grain Bites,Sunday,April,Spring,0,1
2020-04-05,9,304.14926760,170.686707300,321.94887840,49880.4798800,0,1314,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Cold Slice,Sunday,April,Spring,0,1
2020-04-05,10,15.62806133,10.532818690,15.20583244,35288.1624900,0,442,Personal Care,Shampoo,EssencePure,EssencePure Revitalizing Cleanser,Sunday,April,Spring,0,1
2020-04-05,11,342.76649010,227.977795500,353.92868980,122024.8705000,0,104,Frozen,Ice Cream,ChillFactor,ChillFactor Velvety Sundae,Sunday,April,Spring,0,1
2020-04-05,12,499.20100220,286.980110500,456.38226900,1778153.9700000,0,727,Snacks,Nuts,CrunchTime,CrunchTime Spicy Cluster,Sunday,April,Spring,0,1
2020-04-05,13,331.70696300,158.476325600,309.58213110,490262.8913000,0,852,Meat,Chicken,SavorSelect,SavorSelect Premium Breast,Sunday,April,Spring,0,1
2020-04-05,14,468.17340440,190.056313400,513.17679820,681660.4768000,0,166,Cereals,Granola,DayStart,DayStart Crunchy Bites,Sunday,April,Spring,0,1
2020-04-05,15,366.83650060,166.242049800,396.09584800,444605.8387000,0,1010,Frozen,Frozen Pizza,ChillFactor,ChillFactor Chilly Pizza,Sunday,April,Spring,0,1
2020-04-05,16,70.53310129,29.849741660,75.98421652,114686.8227000,0,1513,Snacks,Chips,SnackSphere,SnackSphere Sweet Wedges,Sunday,April,Spring,0,1
2020-04-05,17,482.87313030,183.271145800,512.94025110,455349.3618000,0,1615,Snacks,Chips,CrunchTime,CrunchTime Zesty Crisps,Sunday,April,Spring,0,1
2020-04-05,18,42.97843264,30.221467650,43.67709406,6876.5492220,0,501,Meat,Fish,PrimeCut,PrimeCut Premium Steaks,Sunday,April,Spring,0,1
2020-04-05,19,290.05721220,181.772856400,312.52145660,568512.1360000,0,1351,Dairy,Cheese,CreamyPath,CreamyPath Premium Spread,Sunday,April,Spring,0,1
2020-04-05,20,82.36418329,53.221701440,81.88056272,371627.1950000,0,766,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Cold Broccoli,Sunday,April,Spring,0,1
2020-04-05,21,17.25164050,7.593359845,17.95515221,37401.5566000,0,1495,Cereals,Corn Flakes,SunriseBites,SunriseBites Multi-Grain Crunch,Sunday,April,Spring,0,1
2020-04-05,22,237.11114650,186.799138100,248.48653940,1002268.8160000,0,76,Cleaning,Wipes,SparkleClean,SparkleClean Power Wipe,Sunday,April,Spring,0,1
2020-04-05,23,167.03761740,83.379073390,183.28254530,366647.5702000,0,528,Frozen,Frozen Vegetables,PolarTaste,PolarTaste Cold Corns,Sunday,April,Spring,0,1
2020-04-05,24,256.97815970,172.976289300,267.80815480,532201.7688000,0,198,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Creamy Corns,Sunday,April,Spring,0,1
2020-04-05,25,316.23606470,170.064832800,333.72071030,572071.0410000,0,987,Personal Care,Toothpaste,EssencePure,EssencePure Balancing Polish,Sunday,April,Spring,0,1
2020-04-05,26,31.86746064,15.497489300,30.18568066,39420.0488200,0,434,Personal Care,Toothpaste,EssencePure,EssencePure Gentle Polish,Sunday,April,Spring,0,1
2020-04-05,27,72.55098302,34.117645600,75.89104580,62321.2944200,0,64,Cereals,Corn Flakes,SunriseBites,SunriseBites Crunchy Munch,Sunday,April,Spring,0,1
2020-04-05,28,286.24359530,236.964696600,265.28214790,1011871.1090000,0,193,Cleaning,Detergents,ShineGuard,ShineGuard Power Sheets,Sunday,April,Spring,0,1
2020-04-05,29,186.04940880,119.446687200,174.36757720,171537.5549000,0,517,Meat,Fish,PrimeCut,PrimeCut Premium Portions,Sunday,April,Spring,0,1
2020-04-05,30,380.82261480,219.833888000,352.77235690,836286.4621000,0,149,Beverages,Soft Drinks,HydraSip,HydraSip Crisp Lemonade,Sunday,April,Spring,0,1
2020-04-05,31,333.84996980,254.861808300,360.10719980,989865.1604000,0,1118,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Sunday,April,Spring,0,1
2020-04-05,32,462.57244250,181.647743600,459.63672860,999619.0482000,0,468,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Sunday,April,Spring,0,1
2020-04-05,33,349.16107550,187.804184100,316.57833490,243365.2696000,0,492,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Sunday,April,Spring,0,1
2020-04-05,34,229.96277360,105.994965000,240.78718850,650104.7610000,0,766,Meat,Beef,FreshFare,FreshFare Premium Ribs,Sunday,April,Spring,0,1
2020-04-05,35,362.78047320,126.718666600,344.17380530,132777.6532000,0,60,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Sunday,April,Spring,0,1
2020-04-05,36,158.56515420,137.672320300,172.88266510,289539.9715000,0,1131,Snacks,Nuts,CrunchTime,CrunchTime Crunchy Selection,Sunday,April,Spring,0,1
2020-04-05,37,163.18517860,97.437265850,150.58931570,101501.1811000,0,194,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Sunday,April,Spring,0,1
2020-04-05,38,412.04675130,321.520463400,387.42416160,709544.5058000,0,380,Frozen,Ice Cream,ChillFactor,ChillFactor Chilly Treat,Sunday,April,Spring,0,1
2020-04-05,39,245.77966970,146.726939500,227.47848600,170816.8705000,0,839,Cleaning,Detergents,SparkleClean,SparkleClean Total Liquid,Sunday,April,Spring,0,1
2020-04-05,40,417.26715990,239.409592000,417.25092100,754419.0251000,0,741,Beverages,Juices,RefreshFlow,RefreshFlow Bold Blend,Sunday,April,Spring,0,1
2020-04-05,41,412.31302980,273.867080000,383.35034190,254809.4524000,0,528,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Sunday,April,Spring,0,1
2020-04-05,42,445.70553490,353.440912500,422.42243870,100283.7453000,0,359,Beverages,Water,RefreshFlow,RefreshFlow Zesty Mineral,Sunday,April,Spring,0,1
2020-04-05,43,463.64588330,151.373429600,423.01081360,696396.1168000,0,894,Cleaning,Wipes,SparkleClean,SparkleClean Power Sponge,Sunday,April,Spring,0,1
2020-04-05,44,243.51071220,146.272752700,242.80012340,436371.1963000,0,385,Meat,Fish,FreshFare,FreshFare Premium Snack,Sunday,April,Spring,0,1
2020-04-05,45,173.54423550,132.170906700,187.12378610,563671.6769000,0,683,Beverages,Water,HydraSip,HydraSip Sparkling Aqua,Sunday,April,Spring,0,1
2020-04-05,46,320.19084410,247.741492000,351.18882060,698336.2309000,0,1054,Frozen,Ice Cream,FrostyDelight,FrostyDelight Cold Scoop,Sunday,April,Spring,0,1
2020-04-05,47,209.24656910,158.144979400,202.18709930,898923.2610000,0,257,Beverages,Juices,RefreshFlow,RefreshFlow Bold Juice,Sunday,April,Spring,0,1
2020-04-05,48,319.01192620,189.129405700,334.90252520,609312.7791000,0,767,Meat,Fish,SavorSelect,SavorSelect Premium Portions,Sunday,April,Spring,0,1
2020-04-05,49,390.78915000,147.370621400,388.76140550,812841.4319000,0,986,Snacks,Nuts,NibbleNest,NibbleNest Fiery Blend,Sunday,April,Spring,0,1
2020-04-05,50,369.93453080,172.391869600,398.66522480,332941.0777000,0,283,Cereals,Oatmeal,SunriseBites,SunriseBites Protein-Rich Instant,Sunday,April,Spring,0,1
2020-04-05,51,194.60046620,124.950037100,186.11329210,136998.7282000,0,779,Dairy,Yogurt,LushMilk,LushMilk Premium Pouch,Sunday,April,Spring,0,1
2020-04-05,52,94.36400139,51.167515570,98.33541541,45294.7206700,0,1105,Cereals,Oatmeal,DayStart,DayStart Protein-Rich Instant,Sunday,April,Spring,0,1
2020-04-05,53,220.85696150,98.920190780,200.08233240,29373.9758800,0,555,Dairy,Cheese,CreamyPath,CreamyPath Premium Block,Sunday,April,Spring,0,1
2020-04-05,54,87.49402307,29.112394020,88.27607870,13124.1034600,0,660,Personal Care,Toothpaste,FreshAura,FreshAura Nourishing Gel,Sunday,April,Spring,0,1
2020-04-05,55,479.72036490,346.564755600,487.85302950,142956.6687000,0,907,Bakery,Bread,BakeHouse,BakeHouse Fresh Rolls,Sunday,April,Spring,0,1
2020-04-05,56,194.81765460,142.822986400,185.71759900,393921.2977000,0,390,Personal Care,Soap,EssencePure,EssencePure Nourishing Gel,Sunday,April,Spring,0,1
2020-04-05,57,91.39169710,49.158141360,98.30314496,128862.2929000,0,688,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Pie,Sunday,April,Spring,0,1
2020-04-05,58,22.98488944,11.728589490,23.94676250,45670.9753100,0,1187,Cleaning,Detergents,SparkleClean,SparkleClean Intense Packets,Sunday,April,Spring,0,1
2020-04-05,59,355.47559900,215.581030900,380.76760650,844254.5475000,0,1043,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Sunday,April,Spring,0,1
2020-04-05,60,344.69248210,281.193013100,338.05654540,803822.8683000,0,92,Cereals,Corn Flakes,DayStart,DayStart Protein-Rich Crunch,Sunday,April,Spring,0,1
2020-04-05,61,193.61189490,148.411857200,181.13387320,76670.3104000,0,1078,Cleaning,Wipes,GermBuster,GermBuster Strong Sponge,Sunday,April,Spring,0,1
2020-04-05,62,46.05777341,31.554750650,48.06148728,87371.5961700,0,423,Personal Care,Soap,GlowMist,GlowMist Hydrating Bar,Sunday,April,Spring,0,1
2020-04-05,63,218.71517900,120.746767400,212.11631840,342945.4007000,0,548,Bakery,Pastries,SweetCrust,SweetCrust Delicate Pastry,Sunday,April,Spring,0,1
2020-04-05,64,170.57843550,70.274887480,187.39813530,21151.7260100,0,250,Bakery,Cakes,SweetCrust,SweetCrust Delicate Pound,Sunday,April,Spring,0,1
2020-04-05,65,353.69916970,278.073689700,350.18590550,425500.1012000,0,271,Beverages,Water,QuenchWell,QuenchWell Crisp Filtered,Sunday,April,Spring,0,1
2020-04-05,66,314.94751290,166.752698800,298.18209290,213849.3612000,0,1041,Cereals,Oatmeal,SunriseBites,SunriseBites Sweet Porridge,Sunday,April,Spring,0,1
2020-04-05,67,194.07020250,105.258585200,205.99679130,880884.6490000,0,1349,Personal Care,Shampoo,GlowMist,GlowMist Revitalizing Revitalizer,Sunday,April,Spring,0,1
2020-04-05,68,123.84309340,58.587653440,130.43803540,126815.3276000,0,133,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Sunday,April,Spring,0,1
2020-04-05,69,513.04523190,310.444529100,480.61592020,673628.3895000,0,204,Beverages,Soft Drinks,HydraSip,HydraSip Bold Energy Drink,Sunday,April,Spring,0,1
2020-04-05,70,236.93997990,95.045661830,241.77941890,151878.5271000,0,1201,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Sunday,April,Spring,0,1
2020-04-05,71,381.34507260,192.187385200,361.75883780,435496.0729000,0,514,Dairy,Milk,DairyPeak,DairyPeak Premium Cream,Sunday,April,Spring,0,1
2020-04-05,72,80.68457940,40.131838500,84.95568178,87220.0303300,0,265,Dairy,Cheese,LushMilk,LushMilk Premium Slice,Sunday,April,Spring,0,1
2020-04-05,73,255.33609410,198.013483200,258.72012310,333468.9390000,0,190,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Sunday,April,Spring,0,1
2020-04-05,74,24.14145473,9.417196792,26.19441911,10863.6546300,0,390,Snacks,Nuts,CrunchTime,CrunchTime Zesty Mix,Sunday,April,Spring,0,1
2020-04-05,75,257.59622420,115.829242500,244.23112790,899010.8226000,0,555,Beverages,Soft Drinks,QuenchWell,QuenchWell Crisp Soda,Sunday,April,Spring,0,1
2020-04-05,76,498.07124930,193.783761500,449.86367160,428341.2744000,0,1084,Snacks,Cookies,SnackSphere,SnackSphere Tangy Snack,Sunday,April,Spring,0,1
2020-04-05,77,198.91321570,105.176562000,207.61191390,115767.4915000,0,320,Dairy,Milk,CreamyPath,CreamyPath Premium Flavored,Sunday,April,Spring,0,1
2020-04-05,78,30.83767399,14.892305710,32.88324439,29049.0889000,0,342,Bakery,Bread,BakeHouse,BakeHouse Homestyle Loaf,Sunday,April,Spring,0,1
2020-04-05,79,27.46574149,18.807091120,24.98758603,34881.4917000,0,346,Bakery,Bread,BakeHouse,BakeHouse Crusty Ciabatta,Sunday,April,Spring,0,1
2020-04-05,80,211.90210940,105.454260400,217.00911940,152569.5187000,0,471,Snacks,Cookies,NibbleNest,NibbleNest Sweet Biscuit,Sunday,April,Spring,0,1
2020-04-05,81,89.75035543,58.861464750,89.07236617,150601.0964000,0,55,Cereals,Oatmeal,DayStart,DayStart Nutty Flakes,Sunday,April,Spring,0,1
2020-04-05,82,21.76643565,16.025640570,22.66455470,74114.7133800,0,1430,Cereals,Granola,SunriseBites,SunriseBites Honeyed Bites,Sunday,April,Spring,0,1
2020-04-05,83,394.41832070,183.177941900,369.71560370,465808.0367000,0,200,Dairy,Milk,DairyPeak,DairyPeak Premium Drink,Sunday,April,Spring,0,1
2020-04-05,84,239.31219190,136.518282700,234.38082600,1015401.6300000,0,786,Dairy,Cheese,LushMilk,LushMilk Premium Curd,Sunday,April,Spring,0,1
2020-04-05,85,164.26925710,75.986207000,154.80158820,718185.1921000,0,803,Bakery,Bread,SweetCrust,SweetCrust Homestyle Pita,Sunday,April,Spring,0,1
2020-04-05,86,466.51530010,279.487302300,470.58158410,1098177.0160000,0,1133,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Flatbread,Sunday,April,Spring,0,1
2020-04-05,87,71.81176480,51.008994530,76.04322268,142833.6002000,0,1574,Cleaning,Wipes,GermBuster,GermBuster Intense Pad,Sunday,April,Spring,0,1
2020-04-05,88,477.38107800,181.395786400,477.97192790,960490.7289000,0,748,Beverages,Water,QuenchWell,QuenchWell Bold Filtered,Sunday,April,Spring,0,1
2020-04-05,89,174.31290700,99.247558940,187.93812440,314809.1100000,0,772,Dairy,Milk,DairyPeak,DairyPeak Premium Non-Dairy,Sunday,April,Spring,0,1
2020-04-05,90,467.70398600,362.118934600,485.33208560,913893.5887000,0,326,Meat,Chicken,PrimeCut,PrimeCut Premium Wings,Sunday,April,Spring,0,1
2020-04-05,91,311.12847450,264.338394700,312.22047350,479137.8507000,0,766,Beverages,Juices,QuenchWell,QuenchWell Zesty Nectar,Sunday,April,Spring,0,1
2020-04-05,92,438.56416540,176.863851100,474.98155120,515312.8944000,0,431,Personal Care,Shampoo,FreshAura,FreshAura Balancing Rinse,Sunday,April,Spring,0,1
2020-04-05,93,499.35699290,404.574537700,471.98090780,697102.3620000,0,675,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Sunday,April,Spring,0,1
2020-04-05,94,154.49725390,85.642497980,159.32879940,405400.7941000,0,785,Snacks,Chips,NibbleNest,NibbleNest Spicy Stacks,Sunday,April,Spring,0,1
2020-04-05,95,526.04171470,290.118716300,482.33023490,2408218.9700000,0,130,Snacks,Nuts,NibbleNest,NibbleNest Savory Mix,Sunday,April,Spring,0,1
2020-04-05,96,216.03644800,139.722036600,207.24780490,539226.9742000,0,893,Dairy,Cheese,CreamyPath,CreamyPath Premium Wheel,Sunday,April,Spring,0,1
2020-04-05,97,208.34020830,160.275907800,189.12513590,425014.0250000,0,1089,Bakery,Cakes,SweetCrust,SweetCrust Fresh Pound,Sunday,April,Spring,0,1
2020-04-05,98,192.93259140,113.658824200,202.10386400,96080.4305100,0,100,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Sunday,April,Spring,0,1
2020-04-05,99,286.74099040,266.189005000,314.29354750,428391.0397000,0,185,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Sunday,April,Spring,0,1
2020-04-05,100,93.85767037,65.473760160,101.67784140,37918.4988300,0,80,Snacks,Nuts,CrunchTime,CrunchTime Sweet Selection,Sunday,April,Spring,0,1
2020-04-06,1,368.42569620,192.476412600,386.66465630,1037118.3350000,0,161,Bakery,Bread,GoldenLoaf,GoldenLoaf Rich Pita,Monday,April,Spring,0,0
2020-04-06,2,44.62515372,29.954160840,41.84796850,105136.8622000,0,141,Bakery,Cakes,BakeHouse,BakeHouse Fresh Pound,Monday,April,Spring,0,0
2020-04-06,3,50.41604424,22.346950880,48.36947602,109301.9839000,0,343,Beverages,Soft Drinks,QuenchWell,QuenchWell Sparkling Soda,Monday,April,Spring,0,0
2020-04-06,4,184.58721240,119.724228700,185.75443910,82325.8967200,0,972,Cleaning,Wipes,ShineGuard,ShineGuard Mega Pad,Monday,April,Spring,0,0
2020-04-06,5,490.71486720,314.587655000,475.02712160,828817.4107000,0,662,Cleaning,Disinfectants,GermBuster,GermBuster Total Gel,Monday,April,Spring,0,0
2020-04-06,6,334.09371790,291.040530400,317.63143660,1169996.2000000,0,294,Snacks,Chips,NibbleNest,NibbleNest Fiery Bites,Monday,April,Spring,0,0
2020-04-06,7,355.60177820,197.704156600,378.84777650,824284.9218000,0,715,Personal Care,Shampoo,GlowMist,GlowMist Gentle Rinse,Monday,April,Spring,0,0
2020-04-06,8,184.76314920,81.248983770,195.22455140,507913.8973000,0,649,Cereals,Granola,MorningCrunch,MorningCrunch Multi-Grain Bites,Monday,April,Spring,0,0
2020-04-06,9,302.16051050,190.862557000,275.00260310,280707.1143000,0,683,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Cold Slice,Monday,April,Spring,0,0
2020-04-06,10,15.46911120,9.439553835,14.45231703,11555.4260700,0,345,Personal Care,Shampoo,EssencePure,EssencePure Revitalizing Cleanser,Monday,April,Spring,0,0
2020-04-06,11,315.27528020,253.320927000,315.76264730,360674.9205000,0,82,Frozen,Ice Cream,ChillFactor,ChillFactor Velvety Sundae,Monday,April,Spring,0,0
2020-04-06,12,466.34946110,191.807978100,427.38492210,929434.4759000,0,588,Snacks,Nuts,CrunchTime,CrunchTime Spicy Cluster,Monday,April,Spring,0,0
2020-04-06,13,309.82505010,142.400446300,300.94554140,361875.6585000,0,714,Meat,Chicken,SavorSelect,SavorSelect Premium Breast,Monday,April,Spring,0,0
2020-04-06,14,456.09747150,178.768330600,494.46534310,553702.3304000,0,150,Cereals,Granola,DayStart,DayStart Crunchy Bites,Monday,April,Spring,0,0
2020-04-06,15,356.69091380,172.514144400,373.24971870,840007.1019000,0,713,Frozen,Frozen Pizza,ChillFactor,ChillFactor Chilly Pizza,Monday,April,Spring,0,0
2020-04-06,16,72.07772477,32.039039650,73.57501988,31281.7325500,0,1012,Snacks,Chips,SnackSphere,SnackSphere Sweet Wedges,Monday,April,Spring,0,0
2020-04-06,17,455.37897440,282.362534000,497.98753760,691265.2831000,0,1114,Snacks,Chips,CrunchTime,CrunchTime Zesty Crisps,Monday,April,Spring,0,0
2020-04-06,18,43.38610276,33.382471800,39.60441040,159660.8581000,0,239,Meat,Fish,PrimeCut,PrimeCut Premium Steaks,Monday,April,Spring,0,0
